
country,year,bank_z_score,bank_z_score_avail,npl_ratio,npl_ratio_filled,imputed_npl,capital_adequacy_ratio,capital_adequacy_ratio_filled,imputed_tier1,credit_to_gdp_ratio,credit_to_gdp_gap,credit_growth,credit_growth_log,gdp_growth,inflation,unemployment,policy_rate,financial_crisis_dummy,debt_crisis_dummy,covid_dummy
AT,2020,31.84211,1,2.38904558369577,2.38904558369577,0,19.155949,19.155949,0,92.7332159422355,4.438697132981886,7.802338333087055,7.512916365309952,-6.31825509209936,2.59313253599376,5.201,0.0,0,0,1
AT,2021,30.90653,1,2.08460790714203,2.08460790714203,0,,19.155949,1,92.7676649374482,4.282255544259044,0.0371484962132129,0.0371415978677625,4.79532885699543,1.9261293509801,6.459,0.0,0,0,0
AT,2022,,0,1.99024379279404,1.99024379279404,0,,19.155949,1,89.1915981440889,0.5101962049150472,-3.8548634330405895,-3.93112969594922,5.27789448538658,4.75477807605142,4.992,2.5,0,0,0
BE,2000,7.882141,1,,1.28016415707089,1,12.0,12.0,0,,0.09662790870712,,,3.71670510672588,2.01459208675317,6.6,4.75,0,0,0
BE,2001,9.053119,1,,1.28016415707089,1,12.9,12.9,0,66.2984721275927,0.7965679025776211,-3.6554469779225607,,1.09960362419645,1.98281811777269,6.2,3.25,0,0,0
BE,2002,10.53425,1,,1.28016415707089,1,13.2,13.2,0,64.1321925711394,-0.6707379390922625,-3.267465277758219,-3.32203900405883,1.70689430349601,1.63999808262712,6.9,2.75,0,0,0
BE,2003,9.520517,1,,1.28016415707089,1,12.8,12.8,0,62.5301831222026,-1.5836719104455597,-2.497980163643632,-2.529709192854668,1.03795518162204,1.85011626988718,7.7,2.0,0,0,0
BE,2004,8.127186,1,,1.28016415707089,1,13.0,13.0,0,61.841919522188,-1.5949828487985087,-1.10069020375253,-1.1067926188150778,3.57120671942319,1.91498861024229,7.4,2.0,0,0,0
BE,2005,7.126903,1,,1.28016415707089,1,11.5,11.5,0,63.5971249938717,0.8386646090075232,2.8382131170006097,2.7986820889144504,2.32173792911834,2.08307333949642,8.4,2.25,0,0,0
BE,2006,8.231667,1,1.28016415707089,1.28016415707089,0,11.9,11.9,0,65.833003999674,3.7840368942633376,3.515691953083966,3.4553028298506483,2.55234087322462,2.26471618933262,8.2,3.5,0,0,0
BE,2007,9.921206,1,1.16267286868485,1.16267286868485,0,11.2,11.2,0,68.4432666538424,7.15601944399684,3.964975765318736,3.8883884945709823,3.67692462515802,1.93167835957435,7.5,4.0,0,0,0
BE,2008,3.75745,1,1.66567893097526,1.66567893097526,0,16.4,16.4,0,62.7577342668556,2.2677685225244915,-8.306927277071473,-8.672335240438223,0.446905130727231,1.90886937353629,7.0,2.5,1,0,0
BE,2009,7.360682,1,3.11494720432571,3.11494720432571,0,17.299999,17.299999,0,58.4652273901757,-1.2801205592938203,-6.839805367140084,-7.084965174206115,-1.90644105515335,0.781821174283053,7.9,1.0,1,0,0
BE,2010,10.51593,1,2.83293355859471,2.83293355859471,0,19.30475,19.30475,0,56.7849458102909,-2.3793509407974014,-2.873984511633232,-2.9160921876258072,2.71031150254662,1.70310444520605,8.3,1.0,1,0,0
BE,2011,9.672375,1,3.34867691886338,3.34867691886338,0,18.536608,18.536608,0,55.0140014901831,-3.83091237923891,-3.118686290595807,-3.1683526663803363,1.93115502411325,2.29252172328242,7.1,1.0,0,1,0
BE,2012,12.44705,1,3.79788657163647,3.79788657163647,0,18.191987,18.191987,0,54.489554819636,-4.371952695661236,-0.9532967178195296,-0.9578696767647444,0.215803612089744,2.20573642403188,7.5,0.75,0,1,0
BE,2013,14.23736,1,4.318537467084,4.318537467084,0,18.742578,18.742578,0,56.1583492623087,-3.0917275134395013,3.062595112396349,3.016633719263595,0.305494549070232,1.41248965471736,8.4,0.25,0,1,0
BE,2014,14.36594,1,4.24739060198863,4.24739060198863,0,17.577284,17.577284,0,57.6103761794733,-2.392525031379229,2.585594014493497,2.552732767481736,1.76554038149924,0.840395740063599,8.5,0.05,0,0,0
BE,2015,15.67043,1,3.85093164747182,3.85093164747182,0,18.688734,18.688734,0,60.8023814909828,-0.2789616145706119,5.5406777792345485,5.392626398164424,1.47416433731927,1.12183851916816,8.5,0.05,0,0,0
BE,2016,16.37894,1,3.48452664274546,3.48452664274546,0,18.809742,18.809742,0,63.0230419091688,0.6002024146885887,3.6522589473166223,3.5871446648653382,1.19350273007754,1.89528913569444,7.8,0.0,0,0,0
BE,2017,18.16668,1,2.96174954064201,2.96174954064201,0,18.962596,18.962596,0,63.9603957716519,-0.0016420244647363,1.4873192947970626,1.4763671632779918,1.47446761556785,1.98316343604859,7.1,0.0,0,0,0
BE,2018,17.78204,1,2.26826570545996,2.26826570545996,0,18.763474,18.763474,0,66.3387246518871,0.6991371987938351,3.718439905728843,3.650973316671191,1.87796847383565,1.71728236623039,5.9,0.0,0,0,0
BE,2019,18.25408,1,2.08706915566812,2.08706915566812,0,18.750394,18.750394,0,67.7573168470454,0.3611953592493222,2.1384073971912665,2.1158642758084767,2.4428900448156,1.85424076568934,5.4,0.0,0,0,0
BE,2020,16.52576,1,2.06995809018823,2.06995809018823,0,20.337149,20.337149,0,74.1512307577193,4.97196646312031,9.436492187415643,9.017421499138932,-4.7929839083518,1.59611667576401,5.5,0.0,0,0,1
BE,2021,15.4485,1,2.03126042204704,2.03126042204704,0,,20.337149,1,72.964537695298,2.024285473829565,-1.600368665894003,-1.613312854151605,6.20759981274431,2.74262712757394,6.2,0.0,0,0,0
BE,2022,,0,1.83865174031702,1.83865174031702,0,,20.337149,1,70.560154547414,-2.1198867335879896,-3.2952763408503727,-3.3507936126760285,4.2593607365269,6.84397581715184,5.6,2.5,0,0,0
CY,2000,9.54219,1,,3.59414947955595,1,,11.0,1,,13.140769359018153,,,5.96530445494226,2.74345132203368,4.766,4.75,0,0,0
CY,2001,7.832068,1,,3.59414947955595,1,,11.0,1,144.419255356415,4.480980568753353,,,3.95256258200938,3.66029151712353,4.043,3.25,0,0,0
CY,2002,9.291947,1,,3.59414947955595,1,,11.0,1,149.493012840461,0.7635415689443619,3.5132139904228143,3.452908997308324,3.72297491128981,0.29637825232642,3.336,2.75,0,0,0
CY,2003,7.933188,1,,3.59414947955595,1,,11.0,1,147.195228621501,-10.633064326738548,-1.537051247613963,-1.548986337212099,2.62329962315329,5.38768406624574,4.153,2.0,0,0,0
CY,2004,6.805026,1,,3.59414947955595,1,,11.0,1,147.338509151311,-20.08008358148649,0.0973404716659853,0.0972931265502907,5.02627226665527,2.70929887023898,4.77,2.0,0,0,0
CY,2005,5.759692,1,,3.59414947955595,1,,11.0,1,156.534337063724,-21.04355583316635,6.241292901212425,6.054266929335928,4.85298762175586,2.01952513689005,5.481,2.25,0,0,0
CY,2006,5.728607,1,,3.59414947955595,1,,11.0,1,162.806321227766,-25.37659364863694,4.006778500929631,3.928588892284868,4.71378358593959,3.08610638913302,4.593,3.5,0,0,0
CY,2007,10.40343,1,,3.59414947955595,1,,11.0,1,180.560809230387,-18.339135318501604,10.905281729069038,10.35063332852646,5.09822614854798,4.13805436494805,3.946,4.0,0,0,0
CY,2008,10.2144,1,3.59414947955595,3.59414947955595,0,11.0,11.0,0,212.093506733987,2.952004878572609,17.46375508506155,16.095963264910118,3.64698922103939,4.73462416894996,3.756,2.5,1,0,0
CY,2009,8.482056,1,4.50936302926019,4.50936302926019,0,12.1,12.1,0,226.238177594747,8.101462210884648,6.6690730322548575,6.456108056049459,-2.01508203683694,0.26289894875174,5.594,1.0,1,0,0
CY,2010,8.160662,1,5.82172259923197,5.82172259923197,0,12.410173,12.410173,0,234.128270166471,8.98403639557074,3.48751596905863,3.428080078587925,2.28267100119788,1.88138203943318,6.359,1.0,1,0,0
CY,2011,1.576496,1,9.98623419964975,9.98623419964975,0,12.11882,12.11882,0,242.425310610419,12.921590335114104,3.5438011983980333,3.4824537177997605,0.416711868408683,1.61624990522182,7.942,1.0,0,1,0
CY,2012,8.428222,1,18.3749456234796,18.3749456234796,0,7.3426343,7.3426343,0,249.095015986358,18.450337466549318,2.751241344868194,2.714074853053728,-3.44738151374587,1.67877931009221,12.097,0.75,0,1,0
CY,2013,9.23225,1,38.5570399026523,38.5570399026523,0,14.031282,14.031282,0,254.551658820734,26.42583079023873,2.190586918316684,2.166938302218213,-6.58747751118347,-0.937738949964341,16.131,0.25,0,1,0
CY,2014,8.272057,1,44.972072758843,44.972072758843,0,15.358047,15.358047,0,251.710266759916,30.019875051802217,-1.116233959731927,-1.122510602718041,-1.77605867728616,-1.33826573105922,16.277,0.05,0,0,0
CY,2015,8.268928,1,47.7478457712877,47.7478457712877,0,16.467347,16.467347,0,243.304880425395,31.95902966407928,-3.3393100896190964,-3.3963382100442807,3.41892038889013,-0.754231430452322,15.026,0.05,0,0,0
CY,2016,9.832859,1,36.6991177413136,36.6991177413136,0,16.792789,16.792789,0,216.137570701221,18.73768555195059,-11.16595346409599,-11.840020253576888,6.57359080924678,-0.574742494242457,13.006,0.0,0,0,0
CY,2017,7.110081,1,31.3888946804868,31.3888946804868,0,16.294677,16.294677,0,191.690393503647,11.210628375858846,-11.31093364205925,-12.003356968253076,5.75083236554525,1.02039376290533,11.155,0.0,0,0,0
CY,2018,7.88143,1,19.520510219693,19.520510219693,0,17.324686,17.324686,0,135.240645396808,-26.159492411390687,-29.448397008880377,-34.88257865991358,6.27166360056404,1.02575360460912,8.504,0.0,0,0,0
CY,2019,8.028267,1,17.0931036488541,17.0931036488541,0,19.553393,19.553393,0,106.611493751467,-34.47626283412352,-21.16904393744983,-23.786442283365883,5.87559583386607,1.35008643696904,7.155,0.0,0,0,0
CY,2020,7.120387,1,15.0190835443793,15.0190835443793,0,20.270993,20.270993,0,106.402007576953,-13.805772353985232,-0.1964949248364877,-0.1966882293777949,-3.22063018637567,-1.20792435222243,7.755,0.0,0,0,1
CY,2021,6.074417,1,8.99828242700788,8.99828242700788,0,,20.270993,1,87.3329388092712,-11.74766487760398,-17.921718961825505,-19.74967473022975,11.3881892684305,3.04273022296344,7.513,0.0,0,0,0
CY,2022,,0,7.65863990451332,7.65863990451332,0,,20.270993,1,71.4024189407579,-6.486147031736877,-18.24113568799557,-20.13959501379228,7.20486780743879,6.70926670266638,6.806,2.5,0,0,0
DE,2000,15.08377,1,,1.23497612551348,1,11.7,11.7,0,,-2.635309468478866,,,2.87724595591061,-0.343812764756009,7.917,4.75,0,0,0
DE,2001,14.52654,1,,1.23497612551348,1,12.0,12.0,0,111.240170458005,-0.30759398180831,-0.1721170395869165,,1.63654099437316,1.43298952298214,7.773,3.25,0,0,0
DE,2002,13.23041,1,,1.23497612551348,1,12.7,12.7,0,110.165745012493,0.972049154035048,-0.9658610204284156,-0.9705557119030316,-0.228310223930706,1.49930878208148,8.482,2.75,0,0,0
DE,2003,10.28996,1,,1.23497612551348,1,12.4,12.4,0,108.505942047742,1.7220968998270507,-1.5066416194641885,-1.5181067692164874,-0.529929010433477,1.32178167271502,9.779,2.0,0,0,0
DE,2004,9.650506,1,,1.23497612551348,1,12.4,12.4,0,105.024726999965,0.7262232347432303,-3.208317426750029,-3.26091192272866,1.16236825444811,1.15505927844879,10.727,2.0,0,0,0
DE,2005,11.15748,1,,1.23497612551348,1,12.2,12.2,0,103.75352043032,2.0183362939058185,-1.2103878828891634,-1.2177727276992734,0.885697256705441,0.534316505132452,11.193,2.25,0,0,0
DE,2006,11.11481,1,,1.23497612551348,1,12.5,12.5,0,100.341277234171,1.2426163142956028,-3.288797509710162,-3.344094235565187,3.85573614635729,0.446999825398549,10.277,3.5,0,0,0
DE,2007,12.14456,1,,1.23497612551348,1,12.9,12.9,0,95.4983439670839,-0.915548169843774,-4.826461652251979,-4.946824136046324,2.89010717888073,1.83955503427451,8.732,4.0,0,0,0
DE,2008,6.980283,1,,1.23497612551348,1,13.6,13.6,0,95.3869976213277,1.6687356492914205,-0.1165950540405025,-0.1166630789545486,0.910403214153277,0.947839882344795,7.508,2.5,1,0,0
DE,2009,10.57427,1,,1.23497612551348,1,14.8,14.8,0,96.8244036763439,5.7844045483757895,1.5069203254750807,1.4956790716115442,-5.54516454479311,1.994704074292,7.88,1.0,1,0,0
DE,2010,12.41928,1,,1.23497612551348,1,16.05,16.05,0,86.7438055702086,-1.680214093774282,-10.411216308475137,-10.994005585736044,4.14676755040489,0.682498550164752,7.043,1.0,1,0,0
DE,2011,11.49593,1,,1.23497612551348,1,16.4,16.4,0,83.222056837991,-2.751026846833099,-4.059942619611223,-4.144659182816568,3.75796884487347,1.23193490090844,5.967,1.0,0,1,0
DE,2012,12.77894,1,,1.23497612551348,1,17.94,17.94,0,82.158956998693,-1.6141921556045986,-1.277425576452107,-1.2856548136721102,0.47429132103845,1.43207639952682,5.372,0.75,0,1,0
DE,2013,15.58472,1,,1.23497612551348,1,19.16,19.16,0,80.6548017633437,-1.2278620043971389,-1.830786672928708,-1.847752968980032,0.386224592046474,1.99503160336462,5.316,0.25,0,1,0
DE,2014,16.60348,1,,1.23497612551348,1,17.96,17.96,0,77.7666598552176,-2.577273443717658,-3.5808679024473378,-3.646553832106392,2.16949889758517,1.90082490446211,4.979,0.05,0,0,0
DE,2015,16.08827,1,,1.23497612551348,1,18.26,18.26,0,76.6093367685901,-2.5776481330281484,-1.4881995559307135,-1.4993843523038564,1.65271978656361,1.68539776821872,4.612,0.05,0,0,0
DE,2016,16.76427,1,,1.23497612551348,1,18.79,18.79,0,75.8180413064632,-2.5980316886267616,-1.0328968967805108,-1.0382682961354917,2.29471066413561,1.25625863629057,4.104,0.0,0,0,0
DE,2017,18.60744,1,,1.23497612551348,1,19.38,19.38,0,75.6631573259364,-2.34651819138395,-0.2042838061468099,-0.2044927501217763,2.71602454639843,1.46798916726962,3.781,0.0,0,0,0
DE,2018,22.48842,1,,1.23497612551348,1,18.9,18.9,0,76.2231684605363,-1.6971216288567348,0.7401371478426677,0.7374115732523556,1.11644310902427,1.86533423151265,3.384,0.0,0,0,0
DE,2019,16.76535,1,,1.23497612551348,1,18.58,18.58,0,77.552222423392,-0.5247267270858913,1.743635156735568,1.72860826358896,0.987893350164853,2.01597612276328,3.163,0.0,0,0,0
DE,2020,15.46659,1,,1.23497612551348,1,19.19,19.19,0,82.9487595735182,4.557045650061994,6.9585847851839855,6.727151546510779,-4.09513751682526,1.75504599873261,3.881,0.0,0,0,1
DE,2021,16.04881,1,,1.23497612551348,1,,19.19,1,81.8025491913417,3.0311508274032377,-1.3818294427424327,-1.3914655787437449,3.6699998840452,2.80292936590148,3.594,0.0,0,0,0
DE,2022,,0,1.23497612551348,1.23497612551348,0,,19.19,1,80.8987948455303,1.7304079614946488,-1.104799733926931,-1.1109479719375592,1.36973104612758,6.09185663198414,3.12,2.5,0,0,0
EE,2000,11.10543,1,,1.9446847760978,1,13.2,13.2,0,,4.743333904271516,,,10.0876385800462,3.68470254992069,13.36,4.75,0,0,0
EE,2001,12.44925,1,,1.9446847760978,1,14.4,14.4,0,,-0.7086598898013818,,,5.88074589534277,6.84871839467411,13.134,3.25,0,0,0
EE,2002,12.52533,1,,1.9446847760978,1,15.3,15.3,0,,-6.208087022916985,,,6.93300082616575,4.80387804769032,10.026,2.75,0,0,0
EE,2003,12.24716,1,,1.9446847760978,1,12.5,12.5,0,,-11.795294235220013,,,7.59630181032645,3.88938564810275,11.288,2.0,0,0,0
EE,2004,7.686191,1,,1.9446847760978,1,11.5,11.5,0,40.263211576482,-17.448547396625976,,,6.80070110758655,4.68945896823254,10.248,2.0,0,0,0
EE,2005,6.850706,1,,1.9446847760978,1,11.7,11.7,0,56.5483477858333,-6.743023225346938,40.44668960005056,33.96577973310255,9.52305386462066,5.92389435266909,8.033,2.25,0,0,0
EE,2006,6.745048,1,,1.9446847760978,1,13.2,13.2,0,76.2052596376597,7.722090258143837,34.76124877471825,29.833449916448096,9.76257131206653,8.97863765026128,5.915,3.5,0,0,0
EE,2007,7.595668,1,,1.9446847760978,1,14.8,14.8,0,83.7303592215246,10.824807922066128,9.874777173708482,9.417114201709076,7.57091879311882,12.3541655693122,4.592,4.0,0,0,0
EE,2008,7.323383,1,1.9446847760978,1.9446847760978,0,18.9,18.9,0,89.6508209136549,13.396686018721752,7.070866227226613,6.832073043820586,-5.12531154308803,6.79510897052367,5.455,2.5,1,0,0
EE,2009,4.597029,1,5.20231138473194,5.20231138473194,0,22.299999,22.299999,0,101.354731512562,23.021945143476344,13.05499545863551,12.270419980593594,-14.6302225427906,-0.387627029587321,13.548,1.0,1,0,0
EE,2010,8.940306,1,5.37548640616725,5.37548640616725,0,22.06734,22.06734,0,92.7704319821655,13.691093196916512,-8.469559735681942,-8.849858854814752,2.4497502063999,1.81653769106526,16.707,1.0,1,0,0
EE,2011,11.6433,1,4.04580581090276,4.04580581090276,0,18.606806,18.606806,0,77.6974740615692,-0.9643705966217198,-16.247588373301948,-17.73052201548362,7.60697458913162,5.53917467550018,12.328,1.0,0,1,0
EE,2012,11.60134,1,2.62266859406297,2.62266859406297,0,19.317403,19.317403,0,72.2027888223515,-5.182478612296904,-7.071896873846361,-7.334407648390329,3.67201872506541,4.20552981379841,10.021,0.75,0,1,0
EE,2013,13.33931,1,1.47462231497042,1.47462231497042,0,19.973026,19.973026,0,68.5375028876915,-7.007423967700689,-5.07637723478812,-5.2097588637979975,1.75649379621869,4.12395389036655,8.631,0.25,0,1,0
EE,2014,12.67973,1,1.38823609881308,1.38823609881308,0,35.652592,35.652592,0,66.1950212073508,-7.189296667719248,-3.417810077176564,-3.4775831096682808,3.32278988182702,2.85654308393384,7.352,0.05,0,0,0
EE,2015,12.61989,1,2.76894770314042,2.76894770314042,0,28.009124,28.009124,0,67.4650306257923,-3.611830582860378,1.918587524072679,1.900414706697351,1.83815262882932,1.30643907694559,6.412,0.05,0,0,0
EE,2016,9.927593,1,2.17676369026511,2.17676369026511,0,31.822825,31.822825,0,68.0924238041091,-0.6316608003244539,0.9299531512803494,0.9256557092157004,3.09301920751959,2.43852660721117,6.882,0.0,0,0,0
EE,2017,9.926767,1,2.37887496554021,2.37887496554021,0,29.240312,29.240312,0,62.5716628545863,-3.8197346502912737,-8.107746267639316,-8.455345036012574,5.63467248963991,3.74109847269489,5.807,0.0,0,0,0
EE,2018,9.10916,1,1.55123999961087,1.55123999961087,0,28.50864,28.50864,0,60.748593942948,-3.389298801498392,-2.9135695432532027,-2.9568568584743105,3.69969756161726,4.84907461768212,5.412,0.0,0,0,0
EE,2019,8.922285,1,1.97424852159292,1.97424852159292,0,25.422894,25.422894,0,58.2254963400439,-3.758969471054897,-4.153343211982263,-4.242059672897458,3.72664943466884,3.8226798680774,4.514,0.0,0,0,0
EE,2020,8.281074,1,1.64284699281484,1.64284699281484,0,26.529449,26.529449,0,62.4567267312529,2.5386075264743084,7.26697178586182,7.015060439022225,-2.88380751483778,0.753338456718083,6.956,0.0,0,0,1
EE,2021,8.421521,1,1.08679556479312,1.08679556479312,0,,26.529449,1,59.279176405063,1.3909106743439708,-5.087603037320044,-5.221585705259457,7.15444676280146,5.37232986473111,6.178,0.0,0,0,0
EE,2022,,0,0.801295827497159,0.801295827497159,0,,26.529449,1,56.9989055452784,1.1292012758603391,-3.846664204986905,-3.9226020899231,0.0604305165130938,15.782419402399,5.571,2.5,0,0,0
ES,2000,19.12008,1,,5.71026349860104,1,12.4,12.4,0,,1.5316424942547258,,,5.20064125553942,3.41275208349518,13.785,4.75,0,0,0
ES,2001,21.66811,1,,5.71026349860104,1,12.9,12.9,0,94.9394409772958,-7.634009506781325,5.059073008179338,,3.91908880808811,4.16231327621294,10.348,3.25,0,0,0
ES,2002,20.19115,1,,5.71026349860104,1,12.5,12.5,0,99.2929603794007,-12.461458530655037,4.585575138520159,4.483545114749798,2.75545611564098,4.09170227034321,11.146,2.75,0,0,0
ES,2003,19.08102,1,,5.71026349860104,1,11.1,11.1,0,106.544052882645,-14.345627208206622,7.302725667094334,7.048386562876452,2.9392895953076,4.00396572542915,11.283,2.0,0,0,0
ES,2004,18.67418,1,,5.71026349860104,1,11.0,11.0,0,115.928325847413,-13.865269923619977,8.807880600435292,8.44135777999755,3.1145314799161,3.9116657619694,11.09,2.0,0,0,0
ES,2005,17.20596,1,,5.71026349860104,1,12.0,12.0,0,135.871253994626,-2.265817428459968,17.20280871946882,15.873565605084217,3.5512255846125,4.21292340639742,9.146,2.25,0,0,0
ES,2006,16.60573,1,,5.71026349860104,1,11.9,11.9,0,156.580256642945,11.127896822684562,15.241636504759205,14.186092496703662,4.04343515605099,4.0724888213377,8.452,3.5,0,0,0
ES,2007,15.84539,1,,5.71026349860104,1,11.4,11.4,0,167.635941463016,16.386885901494168,7.060714458580586,6.822591239575715,3.53350013165972,3.56123409827231,8.232,4.0,0,0,0
ES,2008,16.24345,1,,5.71026349860104,1,11.3,11.3,0,170.743020696995,15.594988482932592,1.8534684190409711,1.8365010292825448,0.767165748290694,2.45204365410383,11.254,2.5,1,0,0
ES,2009,16.9523,1,,5.71026349860104,1,12.2,12.2,0,173.382324159591,16.448291955501702,1.545775312994957,1.533949913445909,-3.76813306940053,0.231283091776064,17.857,1.0,1,0,0
ES,2010,17.04772,1,,5.71026349860104,1,11.870086,11.870086,0,171.30776265034,14.76001480770077,-1.1965242243156538,-1.2037401937234904,0.0941223116369514,0.292837731273394,19.86,1.0,1,0,0
ES,2011,14.76838,1,,5.71026349860104,1,12.107853,12.107853,0,167.009703468733,12.915349108429211,-2.5089693047826933,-2.5409805085459425,-0.639920636520344,-0.145958771821014,21.39,1.0,0,1,0
ES,2012,13.64231,1,5.71026349860104,5.71026349860104,0,11.586144,11.586144,0,157.416087817723,7.58946068197136,-5.74434625758502,-5.915937480217615,-2.86511368637748,-0.202954992229195,24.789,0.75,0,1,0
ES,2013,17.31865,1,7.12373619141485,7.12373619141485,0,13.279287,13.279287,0,145.742318057197,1.6158230184611853,-7.415868303145368,-7.705242298529225,-1.42732224757626,0.438175032697188,26.094,0.25,0,1,0
ES,2014,18.74563,1,6.38267849950904,6.38267849950904,0,13.682656,13.682656,0,129.341767497731,-8.110014048097895,-11.253114934695596,-11.938185610423524,1.52048593647231,-0.22068679671149,24.441,0.05,0,0,0
ES,2015,20.02979,1,5.09174595659944,5.09174595659944,0,14.659533,14.659533,0,118.20070057179,-12.075767791998132,-8.613665284987281,-9.007422948250277,4.06086672473866,0.552441816045786,22.057,0.05,0,0,0
ES,2016,20.35452,1,4.71813279786195,4.71813279786195,0,14.848855,14.848855,0,110.603517289466,-12.389919769423544,-6.4273589289851945,-6.643214148126209,2.91515598595787,0.372182539615821,19.635,0.0,0,0,0
ES,2017,19.42108,1,4.46120203086986,4.46120203086986,0,15.547629,15.547629,0,104.413584678605,-11.461226840884336,-5.596506117125566,-5.759210205041665,2.89604207865007,1.25794431812474,17.224,0.0,0,0,0
ES,2018,20.27938,1,3.68642493378735,3.68642493378735,0,15.579806,15.579806,0,97.8516443450171,-11.217172091232356,-6.28456570453565,-6.490728997282069,2.39541124478878,1.18735470237598,15.255,0.0,0,0,0
ES,2019,20.44179,1,3.15282728174409,3.15282728174409,0,15.909747,15.909747,0,93.4379561461582,-9.171108085264876,-4.510591751832593,-4.615485304835065,1.96117850841711,1.42867123652391,14.104,0.0,0,0,0
ES,2020,16.41497,1,2.85122667258747,2.85122667258747,0,16.982229,16.982229,0,105.624708868292,9.207713261940969,13.042614826753018,12.25946839921308,-10.9400706350371,1.13391454164042,15.532,0.0,0,0,1
ES,2021,16.91558,1,2.91575876060378,2.91575876060378,0,,16.982229,1,96.2196695357409,5.897329354219295,-8.904203792200406,-9.325852759698616,6.68314420473001,2.55611236501613,14.781,0.0,0,0,0
ES,2022,,0,3.06044108799909,3.06044108799909,0,,16.982229,1,86.1689000450631,1.9219953350207248,-10.445649563309336,-11.032447757048748,6.17931219966114,4.71187421007816,12.917,2.5,0,0,0
FI,2000,13.11089,1,,0.226516077373678,1,11.6,11.6,0,,2.06458679396566,,,5.75373770498848,1.63739243267639,11.134,4.75,0,0,0
FI,2001,10.2994,1,,0.226516077373678,1,10.5,10.5,0,52.5812671024794,-1.6903969272098749,17.408675799086758,,2.64026205699308,3.30463108407764,10.29,3.25,0,0,0
FI,2002,11.6009,1,,0.226516077373678,1,11.7,11.7,0,55.4134733751634,-2.633820243641076,5.386340856267524,5.246284832717496,1.68732644358099,0.943133244036815,10.423,2.75,0,0,0
FI,2003,10.50494,1,,0.226516077373678,1,18.700001,18.700001,0,60.2798687003177,-1.5674422742091778,8.781971294611978,8.41754296904007,2.01179992738312,0.189982953920136,10.469,2.0,0,0,0
FI,2004,24.81151,1,,0.226516077373678,1,19.1,19.1,0,63.7283373545587,-1.9207824385289527,5.720763380200955,5.563112449567864,4.00537952277651,0.602239790683768,10.358,2.0,0,0,0
FI,2005,24.36482,1,,0.226516077373678,1,17.200001,17.200001,0,69.2504827954769,-0.1639665524989482,8.665133393007295,8.310079673066006,2.77730918518017,0.929374287942778,9.602,2.25,0,0,0
FI,2006,24.55693,1,,0.226516077373678,1,15.1,15.1,0,73.4098495322832,0.3240284439879559,6.006263882795593,5.832799961196056,4.01957326515895,0.920180213508985,8.935,3.5,0,0,0
FI,2007,18.3152,1,0.226516077373678,0.226516077373678,0,15.1,15.1,0,76.2791418750234,-0.3249749226012426,3.908593139778027,3.83414145660419,5.31280176694145,2.75439824542774,6.854,4.0,0,0,0
FI,2008,13.07524,1,0.409453887918507,0.409453887918507,0,13.6,13.6,0,80.1037821809702,0.1903236369874434,5.014005417382816,4.892354020190837,0.784431235717051,3.03758641607111,6.369,2.5,1,0,0
FI,2009,12.95395,1,0.56999382899243,0.56999382899243,0,14.6,14.6,0,86.1875808182243,3.232862172062042,7.594895611183006,7.3203022056570255,-8.07603116552393,1.77522561944836,8.249,1.0,1,0,0
FI,2010,10.77478,1,0.505748742041625,0.505748742041625,0,14.408582,14.408582,0,87.9370917420953,2.2664190827695165,2.029887493374294,2.0095599016698,3.1682879121621,0.348872946424805,8.394,1.0,1,0,0
FI,2011,8.436144,1,0.456371196024312,0.456371196024312,0,14.187978,14.187978,0,89.4401861829956,1.403761422639036,1.7092837744834943,1.694839878491372,2.39039455396828,2.60092840038482,7.781,1.0,0,1,0
FI,2012,8.522068,1,0.445132847109479,0.445132847109479,0,16.982143,16.982143,0,92.0096018524988,1.9598585355332432,2.8727754034927333,2.8322848507949416,-1.52284013040689,2.94534602282646,7.689,0.75,0,1,0
FI,2013,9.557652,1,0.440752731540527,0.440752731540527,0,15.976281,15.976281,0,93.2372467407382,1.5148124296480745,1.3342573639297362,1.325434543143622,-0.979741024949618,2.56139415952232,8.193,0.25,0,1,0
FI,2014,9.067446,1,0.847591074961831,0.847591074961831,0,17.285257,17.285257,0,93.2928517645916,0.2069494545686154,0.0596382087600932,0.0596204322477866,-0.4780684247837,1.64467051608914,8.663,0.05,0,0,0
FI,2015,11.05559,1,0.93246083066103,0.93246083066103,0,22.907267,22.907267,0,94.9279706173403,0.7412706119870336,1.7526732454000271,1.7374910671556163,0.466503766322674,1.63270237918134,9.376,0.05,0,0,0
FI,2016,15.04451,1,1.04758761475179,1.04758761475179,0,23.336504,23.336504,0,94.6851662131404,-0.3882833700753565,-0.2557775149103936,-0.2561051844519824,2.57193414898754,0.05519539775689,8.818,0.0,0,0,0
FI,2017,13.97095,1,0.72626236804278,0.72626236804278,0,21.418805,21.418805,0,93.7509456801331,-2.05124025573204,-0.9866598648666236,-0.9915596091579992,3.30337003591039,0.836045933090816,8.64,0.0,0,0,0
FI,2018,17.20489,1,0.950566178824407,0.950566178824407,0,21.465476,21.465476,0,94.477048791531,-1.94801233032436,0.7745021728903678,0.7715183016733462,1.19297759742292,1.98705901186365,7.361,0.0,0,0,0
